time;MACHINE_machine_omegaPu;MACHINE_machine_UStatorPu;MACHINE_machine_ifPu;MACHINE_machine_MdSatPPu;MACHINE_machine_MqSatPPu;MACHINE_machine_lambdaAirGapPu;
0.444320;1.000199;0.863272;1.827519;1.658721;1.608721;0.472414;
0.444340;1.000199;0.864195;1.824087;1.658732;1.608732;0.471824;
0.444360;1.000200;0.865139;1.820623;1.658742;1.608742;0.471261;
0.444380;1.000200;0.866111;1.817128;1.658752;1.608752;0.470723;
0.444400;1.000200;0.867120;1.813605;1.658762;1.608762;0.470208;
0.444420;1.000201;0.868170;1.810054;1.658770;1.608770;0.469716;
0.444440;1.000201;0.869264;1.806475;1.658779;1.608779;0.469247;
0.444460;1.000201;0.870428;1.802863;1.658747;1.608748;0.468801;
0.444480;1.000202;0.871587;1.799227;1.658758;1.608758;0.468378;
0.444500;1.000202;0.872779;1.795561;1.658768;1.608768;0.467980;
0.444520;1.000203;0.873994;1.791862;1.658778;1.608778;0.467609;
0.444540;1.000203;0.875222;1.788127;1.658788;1.608788;0.467267;
0.444560;1.000204;0.876451;1.784354;1.658796;1.608796;0.466957;
0.444580;1.000204;0.877668;1.780538;1.658805;1.608805;0.466680;
0.444600;1.000205;0.878857;1.776678;1.658812;1.608812;0.466441;
0.444620;1.000206;0.880006;1.772768;1.658819;1.608819;0.466243;
0.444640;1.000206;0.881102;1.768807;1.658825;1.608825;0.466088;
0.444660;1.000207;0.882133;1.764790;1.658831;1.608831;0.465981;
0.444680;1.000208;0.883088;1.760714;1.658835;1.608835;0.465924;
0.444700;1.000209;0.883958;1.756577;1.658839;1.608839;0.465920;
0.444720;1.000209;0.884737;1.752377;1.658841;1.608841;0.465974;
0.444740;1.000210;0.885417;1.748111;1.658843;1.608843;0.466087;
0.444760;1.000211;0.885996;1.743778;1.658843;1.608843;0.466263;
0.444780;1.000212;0.886471;1.739377;1.658842;1.608842;0.466502;
0.444800;1.000213;0.886842;1.734907;1.658840;1.608840;0.466807;
0.444820;1.000214;0.887108;1.730370;1.658837;1.608837;0.467179;
0.444840;1.000215;0.887270;1.725765;1.658832;1.608832;0.467619;
0.444860;1.000216;0.887334;1.721089;1.658794;1.608794;0.468127;
0.444880;1.000217;0.887288;1.716354;1.658784;1.608784;0.468703;
0.444900;1.000218;0.887146;1.711558;1.658772;1.608772;0.469346;
0.444920;1.000219;0.886914;1.706704;1.658758;1.608758;0.470054;
0.444940;1.000220;0.886596;1.701794;1.658744;1.608744;0.470827;
0.444960;1.000221;0.886199;1.696834;1.658728;1.608728;0.471662;
0.444980;1.000223;0.885730;1.691826;1.658711;1.608711;0.472556;
0.445000;1.000224;0.885196;1.686775;1.658692;1.608692;0.473508;
0.445020;1.000225;0.884606;1.681686;1.658672;1.608672;0.474513;
0.445040;1.000226;0.883968;1.676563;1.658651;1.608651;0.475569;
0.445060;1.000228;0.883292;1.671411;1.658629;1.608629;0.476671;
0.445080;1.000229;0.882589;1.666233;1.658606;1.608606;0.477818;
0.445100;1.000230;0.881868;1.661035;1.658581;1.608581;0.479004;
0.445120;1.000232;0.881140;1.655820;1.658555;1.608555;0.480227;
0.445140;1.000233;0.880415;1.650592;1.658529;1.608529;0.481484;
0.445160;1.000235;0.879703;1.645354;1.658501;1.608501;0.482770;
0.445180;1.000236;0.879011;1.640110;1.658472;1.608472;0.484084;
0.445200;1.000238;0.878346;1.634862;1.658442;1.608442;0.485422;
0.445220;1.000239;0.877713;1.629613;1.658411;1.608411;0.486782;
0.445240;1.000241;0.877114;1.624364;1.658379;1.608379;0.488162;
0.445260;1.000242;0.876549;1.619117;1.658346;1.608346;0.489561;
0.445280;1.000244;0.876014;1.613872;1.658312;1.608312;0.490977;
0.445300;1.000245;0.875505;1.608631;1.658277;1.608277;0.492409;
0.445320;1.000247;0.875011;1.603393;1.658241;1.608241;0.493858;
0.445340;1.000249;0.874523;1.598157;1.658204;1.608204;0.495324;
0.445360;1.000250;0.874026;1.592923;1.658166;1.608166;0.496806;
0.445380;1.000252;0.873505;1.587690;1.658126;1.608126;0.498306;
0.445400;1.000254;0.872945;1.582457;1.658086;1.608086;0.499825;
0.445420;1.000256;0.872328;1.577221;1.658044;1.608044;0.501364;
0.445440;1.000257;0.871637;1.571981;1.658000;1.608000;0.502927;
0.445460;1.000259;0.870858;1.566736;1.657956;1.607956;0.504513;
0.445480;1.000261;0.869976;1.561482;1.657909;1.607909;0.506127;
0.445500;1.000263;0.868979;1.556219;1.657861;1.607861;0.507770;
0.445520;1.000265;0.867859;1.550944;1.657811;1.607811;0.509445;
0.445540;1.000267;0.866609;1.545656;1.657759;1.607759;0.511153;
0.445560;1.000269;0.865228;1.540352;1.657704;1.607704;0.512898;
0.445580;1.000271;0.863718;1.535032;1.657647;1.607648;0.514682;
0.445600;1.000273;0.862083;1.529693;1.657588;1.607588;0.516506;
0.445620;1.000275;0.860331;1.524336;1.657526;1.607526;0.518372;
0.445640;1.000277;0.858476;1.518960;1.657462;1.607462;0.520283;
0.445660;1.000279;0.856532;1.513563;1.657394;1.607394;0.522238;
0.445680;1.000281;0.854514;1.508147;1.657323;1.607323;0.524239;
0.445700;1.000283;0.852442;1.502712;1.657249;1.607249;0.526286;
0.445720;1.000285;0.850335;1.497258;1.657171;1.607172;0.528380;
0.445740;1.000287;0.848212;1.491787;1.657090;1.607090;0.530519;
0.445760;1.000289;0.846095;1.486299;1.657005;1.607005;0.532704;
0.445780;1.000291;0.844001;1.480796;1.656917;1.606917;0.534932;
0.445800;1.000293;0.841951;1.475281;1.656824;1.606824;0.537202;
0.445820;1.000296;0.839960;1.469756;1.656727;1.606727;0.539512;
0.445840;1.000298;0.838044;1.464222;1.656626;1.606626;0.541860;
0.445860;1.000300;0.836218;1.458682;1.656521;1.606521;0.544243;
0.445880;1.000302;0.834495;1.453138;1.656412;1.606412;0.546659;
0.445900;1.000305;0.832885;1.447594;1.656298;1.606298;0.549104;
0.445920;1.000307;0.831397;1.442051;1.656180;1.606180;0.551575;
0.445940;1.000309;0.830040;1.436513;1.656058;1.606058;0.554068;
0.445960;1.000311;0.828819;1.430981;1.655931;1.605931;0.556581;
0.445980;1.000314;0.827739;1.425458;1.655800;1.605801;0.559110;
0.446000;1.000316;0.826800;1.419946;1.655665;1.605665;0.561652;
0.446020;1.000318;0.826004;1.414446;1.655526;1.605526;0.564204;
0.446040;1.000321;0.825348;1.408962;1.655382;1.605382;0.566762;
0.446060;1.000323;0.824825;1.403494;1.655234;1.605234;0.569325;
0.446080;1.000326;0.824428;1.398043;1.655082;1.605082;0.571889;
0.446100;1.000328;0.824143;1.392611;1.654926;1.604926;0.574453;
0.446120;1.000330;0.823956;1.387198;1.654766;1.604766;0.577015;
0.446140;1.000333;0.823847;1.381806;1.654602;1.604602;0.579574;
0.446160;1.000335;0.823793;1.376434;1.654434;1.604434;0.582128;
0.446180;1.000338;0.823767;1.371083;1.654261;1.604261;0.584677;
0.446200;1.000340;0.823740;1.365752;1.654084;1.604084;0.587221;
0.446220;1.000343;0.823680;1.360443;1.653903;1.603903;0.589760;
0.446240;1.000345;0.823555;1.355155;1.653718;1.603718;0.592294;
0.446260;1.000348;0.823329;1.349887;1.653528;1.603528;0.594824;
0.446280;1.000350;0.822970;1.344640;1.653334;1.603334;0.597352;
0.446300;1.000353;0.822445;1.339414;1.653134;1.603134;0.599878;
0.446320;1.000355;0.821724;1.334207;1.652930;1.602930;0.602404;
0.446340;1.000358;0.820781;1.329021;1.652720;1.602720;0.604932;
0.446360;1.000360;0.819571;1.323859;1.652550;1.602550;0.607463;
0.446380;1.000363;0.818129;1.318715;1.652327;1.602327;0.609998;
0.446400;1.000365;0.816413;1.313592;1.652098;1.602098;0.612541;
0.446420;1.000368;0.814420;1.308491;1.651862;1.601862;0.615092;
0.446440;1.000370;0.812148;1.303413;1.651620;1.601620;0.617653;
0.446460;1.000373;0.809607;1.298358;1.651370;1.601370;0.620225;
0.446480;1.000376;0.806807;1.293328;1.651113;1.601113;0.622811;
0.446500;1.000378;0.803768;1.288324;1.650849;1.600849;0.625409;
0.446520;1.000381;0.800513;1.283348;1.650576;1.600576;0.628022;
0.446540;1.000383;0.797067;1.278402;1.650295;1.600295;0.630650;
0.446560;1.000386;0.793461;1.273487;1.650006;1.600006;0.633292;
0.446580;1.000389;0.789726;1.268606;1.649708;1.599708;0.635949;
0.446600;1.000391;0.785895;1.263760;1.649401;1.599401;0.638620;
0.446620;1.000394;0.782001;1.258952;1.649085;1.599086;0.641303;
0.446640;1.000397;0.778077;1.254184;1.648760;1.598761;0.643999;
0.446660;1.000399;0.774156;1.249457;1.648426;1.598426;0.646705;
0.446680;1.000402;0.770266;1.244775;1.648083;1.598083;0.649419;
0.446700;1.000404;0.766436;1.240138;1.647730;1.597730;0.652140;
0.446720;1.000407;0.762691;1.235549;1.647368;1.597368;0.654866;
0.446740;1.000410;0.759054;1.231010;1.646997;1.596997;0.657594;
0.446760;1.000412;0.755545;1.226522;1.646616;1.596617;0.660323;
0.446780;1.000415;0.752181;1.222085;1.646227;1.596228;0.663049;
0.446800;1.000418;0.748973;1.217703;1.645830;1.595830;0.665771;
0.446820;1.000420;0.745933;1.213375;1.645423;1.595423;0.668485;
0.446840;1.000423;0.743067;1.209102;1.645009;1.595009;0.671191;
0.446860;1.000426;0.740376;1.204886;1.644586;1.594586;0.673884;
0.446880;1.000428;0.737860;1.200726;1.644156;1.594156;0.676565;
0.446900;1.000431;0.735513;1.196622;1.643718;1.593718;0.679230;
0.446920;1.000433;0.733324;1.192575;1.643273;1.593273;0.681877;
0.446940;1.000436;0.731279;1.188585;1.642821;1.592820;0.684507;
0.446960;1.000439;0.729360;1.184652;1.642362;1.592362;0.687117;
0.446980;1.000441;0.727544;1.180776;1.641896;1.591896;0.689706;
0.447000;1.000444;0.725806;1.176956;1.641424;1.591424;0.692274;
0.447020;1.000447;0.724115;1.173192;1.640946;1.590946;0.694821;
0.447040;1.000449;0.722441;1.169484;1.640462;1.590462;0.697346;
0.447060;1.000452;0.720748;1.165833;1.639971;1.589971;0.699850;
0.447080;1.000454;0.719003;1.162237;1.639475;1.589475;0.702333;
0.447100;1.000457;0.717171;1.158697;1.638972;1.588972;0.704795;
0.447120;1.000459;0.715219;1.155213;1.638464;1.588463;0.707238;
0.447140;1.000462;0.713117;1.151786;1.637948;1.587948;0.709663;
0.447160;1.000465;0.710838;1.148416;1.637427;1.587427;0.712070;
0.447180;1.000467;0.708357;1.145104;1.636899;1.586899;0.714460;
0.447200;1.000470;0.705657;1.141849;1.636364;1.586364;0.716836;
0.447220;1.000472;0.702725;1.138654;1.635821;1.585821;0.719197;
0.447240;1.000475;0.699555;1.135519;1.635272;1.585272;0.721546;
0.447260;1.000477;0.696199;1.132444;1.634713;1.584713;0.723885;
0.447280;1.000480;0.692569;1.129432;1.634149;1.584149;0.726213;
0.447300;1.000482;0.688719;1.126483;1.633576;1.583576;0.728531;
0.447320;1.000485;0.684667;1.123599;1.632994;1.582994;0.730841;
0.447340;1.000487;0.680436;1.120782;1.632404;1.582404;0.733144;
0.447360;1.000490;0.676054;1.118031;1.631805;1.581805;0.735440;
0.447380;1.000492;0.671552;1.115350;1.631197;1.581197;0.737729;
0.447400;1.000494;0.666966;1.112738;1.630580;1.580580;0.740012;
0.447420;1.000497;0.662332;1.110198;1.629953;1.579953;0.742288;
0.447440;1.000499;0.657688;1.107729;1.629318;1.579318;0.744558;
0.447460;1.000502;0.653073;1.105333;1.628673;1.578673;0.746822;
0.447480;1.000504;0.648523;1.103010;1.628019;1.578019;0.749078;
0.447500;1.000506;0.644075;1.100760;1.627356;1.577356;0.751326;
0.447520;1.000509;0.639765;1.098583;1.626685;1.576685;0.753565;
0.447540;1.000511;0.635624;1.096480;1.626005;1.576005;0.755795;
0.447560;1.000513;0.631682;1.094450;1.625317;1.575317;0.758014;
0.447580;1.000516;0.627965;1.092491;1.624621;1.574621;0.760222;
0.447600;1.000518;0.624494;1.090604;1.623918;1.573918;0.762416;
0.447620;1.000520;0.621289;1.088787;1.623208;1.573208;0.764596;
0.447640;1.000523;0.618362;1.087039;1.622491;1.572491;0.766761;
0.447660;1.000525;0.615724;1.085358;1.621769;1.571769;0.768909;
0.447680;1.000527;0.613378;1.083743;1.621042;1.571042;0.771040;
0.447700;1.000529;0.611324;1.082192;1.620309;1.570309;0.773151;
0.447720;1.000531;0.609556;1.080703;1.619573;1.569573;0.775243;
0.447740;1.000533;0.608064;1.079274;1.618832;1.568832;0.777314;
0.447760;1.000536;0.606830;1.077904;1.618089;1.568089;0.779363;
0.447780;1.000538;0.605835;1.076590;1.617342;1.567342;0.781390;
0.447800;1.000540;0.605049;1.075332;1.616594;1.566594;0.783394;
0.447820;1.000542;0.604443;1.074128;1.615844;1.565844;0.785374;
0.447840;1.000544;0.603980;1.072976;1.615092;1.565092;0.787331;
0.447860;1.000546;0.603619;1.071875;1.614339;1.564339;0.789263;
0.447880;1.000548;0.603319;1.070825;1.613585;1.563585;0.791172;
0.447900;1.000550;0.603032;1.069825;1.612831;1.562831;0.793057;
0.447920;1.000552;0.602712;1.068874;1.612077;1.562077;0.794918;
0.447940;1.000554;0.602312;1.067974;1.611322;1.561322;0.796755;
0.447960;1.000556;0.601783;1.067125;1.610567;1.560567;0.798570;
0.447980;1.000557;0.601081;1.066327;1.609813;1.559813;0.800362;
0.448000;1.000559;0.600161;1.065583;1.609058;1.559058;0.802131;
0.448020;1.000561;0.598986;1.064892;1.608304;1.558304;0.803880;
0.448040;1.000563;0.597520;1.064258;1.607550;1.557550;0.805607;
0.448060;1.000565;0.595733;1.063683;1.606796;1.556796;0.807313;
0.448080;1.000567;0.593602;1.063169;1.606042;1.556042;0.809000;
0.448100;1.000568;0.591111;1.062719;1.605289;1.555289;0.810667;
0.448120;1.000570;0.588249;1.062336;1.604535;1.554535;0.812315;
0.448140;1.000572;0.585015;1.062024;1.603783;1.553782;0.813944;
0.448160;1.000573;0.581414;1.061784;1.603030;1.553030;0.815555;
0.448180;1.000575;0.577457;1.061621;1.602278;1.552278;0.817148;
0.448200;1.000577;0.573165;1.061538;1.601527;1.551527;0.818723;
0.448220;1.000578;0.568563;1.061537;1.600777;1.550777;0.820280;
0.448240;1.000580;0.563685;1.061623;1.600028;1.550028;0.821818;
0.448260;1.000582;0.558569;1.061797;1.599280;1.549280;0.823338;
0.448280;1.000583;0.553256;1.062063;1.598535;1.548534;0.824840;
0.448300;1.000585;0.547796;1.062421;1.597791;1.547791;0.826322;
0.448320;1.000586;0.542237;1.062875;1.597051;1.547051;0.827785;
0.448340;1.000588;0.536633;1.063426;1.596314;1.546314;0.829227;
0.448360;1.000589;0.531038;1.064073;1.595581;1.545581;0.830649;
0.448380;1.000590;0.525507;1.064819;1.594852;1.544852;0.832050;
0.448400;1.000592;0.520094;1.065663;1.594129;1.544129;0.833428;
0.448420;1.000593;0.514852;1.066605;1.593412;1.543412;0.834783;
0.448440;1.000594;0.509830;1.067643;1.592702;1.542702;0.836114;
0.448460;1.000596;0.505077;1.068776;1.591999;1.541999;0.837420;
0.448480;1.000597;0.500636;1.070002;1.591304;1.541304;0.838701;
0.448500;1.000598;0.496544;1.071319;1.590618;1.540617;0.839956;
0.448520;1.000599;0.492834;1.072724;1.589941;1.539941;0.841184;
0.448540;1.000601;0.489533;1.074214;1.589275;1.539275;0.842385;
0.448560;1.000602;0.486659;1.075785;1.588620;1.538620;0.843557;
0.448580;1.000603;0.484225;1.077434;1.587976;1.537976;0.844700;
0.448600;1.000604;0.482232;1.079156;1.587344;1.537344;0.845814;
0.448620;1.000605;0.480677;1.080949;1.586726;1.536726;0.846899;
0.448640;1.000606;0.479546;1.082808;1.586120;1.536120;0.847953;
0.448660;1.000607;0.478817;1.084729;1.585528;1.535528;0.848978;
0.448680;1.000608;0.478460;1.086709;1.584950;1.534950;0.849972;
0.448700;1.000609;0.478438;1.088744;1.584387;1.534387;0.850937;
0.448720;1.000610;0.478705;1.090831;1.583838;1.533838;0.851871;
0.448740;1.000611;0.479212;1.092967;1.583303;1.533303;0.852775;
0.448760;1.000611;0.479901;1.095149;1.582784;1.532784;0.853650;
0.448780;1.000612;0.480713;1.097377;1.582279;1.532279;0.854495;
0.448800;1.000613;0.481586;1.099648;1.581790;1.531790;0.855312;
0.448820;1.000614;0.482457;1.101962;1.581315;1.531315;0.856100;
0.448840;1.000614;0.483263;1.104317;1.580856;1.530856;0.856860;
0.448860;1.000615;0.483942;1.106715;1.580411;1.530411;0.857592;
0.448880;1.000616;0.484440;1.109156;1.579981;1.529981;0.858298;
0.448900;1.000616;0.484702;1.111641;1.579565;1.529565;0.858978;
0.448920;1.000617;0.484684;1.114173;1.579164;1.529164;0.859631;
0.448940;1.000617;0.484346;1.116752;1.578777;1.528777;0.860259;
0.448960;1.000618;0.483659;1.119381;1.578404;1.528404;0.860863;
0.448980;1.000618;0.482603;1.122065;1.578045;1.528045;0.861442;
0.449000;1.000619;0.481164;1.124804;1.577701;1.527701;0.861997;
0.449020;1.000619;0.479343;1.127603;1.577370;1.527370;0.862529;
0.449040;1.000620;0.477148;1.130464;1.577053;1.527053;0.863037;
0.449060;1.000620;0.474597;1.133392;1.576750;1.526750;0.863523;
0.449080;1.000620;0.471718;1.136388;1.576461;1.526461;0.863985;
0.449100;1.000621;0.468549;1.139456;1.576185;1.526185;0.864425;
0.449120;1.000621;0.465133;1.142598;1.575924;1.525924;0.864842;
0.449140;1.000621;0.461524;1.145816;1.575676;1.525676;0.865237;
0.449160;1.000622;0.457778;1.149112;1.575443;1.525442;0.865609;
0.449180;1.000622;0.453959;1.152487;1.575223;1.525223;0.865959;
0.449200;1.000622;0.450130;1.155942;1.575018;1.525018;0.866286;
0.449220;1.000622;0.446359;1.159476;1.574828;1.524828;0.866591;
0.449240;1.000622;0.442713;1.163088;1.574652;1.524652;0.866873;
0.449260;1.000622;0.439256;1.166778;1.574490;1.524490;0.867132;
0.449280;1.000622;0.436050;1.170543;1.574344;1.524344;0.867368;
0.449300;1.000622;0.433153;1.174381;1.574212;1.524212;0.867581;
0.449320;1.000622;0.430615;1.178288;1.574095;1.524095;0.867772;
0.449340;1.000622;0.428480;1.182261;1.573994;1.523994;0.867939;
0.449360;1.000622;0.426783;1.186296;1.573907;1.523907;0.868083;
0.449380;1.000622;0.425551;1.190389;1.573836;1.523836;0.868204;
0.449400;1.000622;0.424798;1.194533;1.573780;1.523780;0.868302;
0.449420;1.000622;0.424531;1.198726;1.573739;1.523739;0.868378;
0.449440;1.000621;0.424743;1.202960;1.573712;1.523712;0.868430;
0.449460;1.000621;0.425421;1.207232;1.573701;1.523701;0.868459;
0.449480;1.000621;0.426537;1.211537;1.573705;1.523705;0.868466;
0.449500;1.000620;0.428056;1.215870;1.573724;1.523724;0.868451;
0.449520;1.000620;0.429935;1.220226;1.573757;1.523757;0.868412;
0.449540;1.000620;0.432122;1.224602;1.573805;1.523805;0.868352;
0.449560;1.000619;0.434558;1.228994;1.573867;1.523867;0.868270;
0.449580;1.000619;0.437183;1.233400;1.573944;1.523944;0.868165;
0.449600;1.000618;0.439928;1.237818;1.574035;1.524035;0.868039;
0.449620;1.000618;0.442726;1.242246;1.574140;1.524140;0.867891;
0.449640;1.000617;0.445509;1.246683;1.574259;1.524259;0.867721;
0.449660;1.000617;0.448209;1.251130;1.574393;1.524393;0.867529;
0.449680;1.000616;0.450764;1.255588;1.574540;1.524540;0.867315;
0.449700;1.000616;0.453113;1.260057;1.574701;1.524701;0.867080;
0.449720;1.000615;0.455203;1.264541;1.574877;1.524877;0.866823;
0.449740;1.000614;0.456987;1.269041;1.575066;1.525066;0.866543;
0.449760;1.000614;0.458428;1.273562;1.575270;1.525270;0.866241;
0.449780;1.000613;0.459496;1.278107;1.575488;1.525488;0.865916;
0.449800;1.000612;0.460172;1.282680;1.575721;1.525721;0.865568;
0.449820;1.000611;0.460447;1.287287;1.575968;1.525968;0.865196;
0.449840;1.000611;0.460321;1.291931;1.576230;1.526230;0.864800;
0.449860;1.000610;0.459808;1.296617;1.576507;1.526507;0.864380;
0.449880;1.000609;0.458928;1.301349;1.576799;1.526799;0.863935;
0.449900;1.000608;0.457713;1.306133;1.577107;1.527107;0.863465;
0.449920;1.000607;0.456202;1.310972;1.577430;1.527430;0.862969;
0.449940;1.000606;0.454444;1.315870;1.577769;1.527769;0.862446;
0.449960;1.000605;0.452491;1.320830;1.578124;1.528124;0.861896;
0.449980;1.000604;0.450403;1.325854;1.578495;1.528495;0.861319;
0.450000;1.000603;0.448244;1.330944;1.578882;1.528882;0.860715;
0.450020;1.000602;0.446077;1.336102;1.579285;1.529285;0.860082;
0.450040;1.000601;0.443969;1.341328;1.579704;1.529704;0.859421;
0.450060;1.000600;0.441983;1.346621;1.580139;1.530139;0.858731;
0.450080;1.000599;0.440181;1.351980;1.580590;1.530590;0.858013;
0.450100;1.000598;0.438621;1.357403;1.581056;1.531056;0.857266;
0.450120;1.000596;0.437356;1.362887;1.581538;1.531538;0.856490;
0.450140;1.000595;0.436430;1.368429;1.582035;1.532035;0.855685;
0.450160;1.000594;0.435884;1.374025;1.582546;1.532546;0.854852;
0.450180;1.000593;0.435746;1.379669;1.583072;1.533072;0.853991;
0.450200;1.000591;0.436040;1.385356;1.583612;1.533612;0.853102;
0.450220;1.000590;0.436779;1.391080;1.584164;1.534164;0.852186;
0.450240;1.000589;0.437968;1.396836;1.584730;1.534730;0.851242;
0.450260;1.000587;0.439603;1.402618;1.585307;1.535307;0.850273;
0.450280;1.000586;0.441672;1.408418;1.585896;1.535896;0.849277;
0.450300;1.000585;0.444156;1.414230;1.586496;1.536496;0.848256;
0.450320;1.000583;0.447028;1.420049;1.587106;1.537106;0.847210;
0.450340;1.000582;0.450256;1.425868;1.587726;1.537726;0.846140;
0.450360;1.000580;0.453801;1.431681;1.588355;1.538355;0.845047;
0.450380;1.000579;0.457621;1.437484;1.588992;1.538992;0.843931;
0.450400;1.000577;0.461668;1.443272;1.589636;1.539636;0.842792;
0.450420;1.000576;0.465892;1.449041;1.590288;1.540288;0.841632;
0.450440;1.000574;0.470242;1.454788;1.590947;1.540947;0.840451;
0.450460;1.000573;0.474665;1.460509;1.591612;1.541612;0.839249;
0.450480;1.000571;0.479109;1.466202;1.592282;1.542282;0.838027;
0.450500;1.000569;0.483520;1.471867;1.592958;1.542958;0.836786;
0.450520;1.000568;0.487849;1.477503;1.593639;1.543639;0.835525;
0.450540;1.000566;0.492048;1.483111;1.594324;1.544324;0.834244;
0.450560;1.000564;0.496075;1.488690;1.595013;1.545013;0.832945;
0.450580;1.000563;0.499889;1.494243;1.595706;1.545706;0.831627;
0.450600;1.000561;0.503457;1.499773;1.596402;1.546402;0.830290;
0.450620;1.000559;0.506751;1.505280;1.597102;1.547102;0.828934;
0.450640;1.000557;0.509747;1.510769;1.597805;1.547805;0.827560;
0.450660;1.000555;0.512430;1.516244;1.598511;1.548511;0.826166;
